step Ek EV sign nup ndn
100 -1.2219504937802503 0.6413737175108275 0.86 [0.40983293219784894, 0.7495272536181371, 0.4963073923084847, 0.06433242187552962] [0.44989714598216873, 0.11078334906262562, 0.36396205894168093, 0.7953574460135244]
200 -1.5541163146934343 0.7361951764008872 0.9333333333333333 [0.3116324561487476, 0.6243621647308133, 0.8996390581707046, 0.031032987616401945] [0.6217008771845859, 0.3089711686025207, 0.03369427516262861, 0.9023003457169316]
300 -0.8510700046946303 0.3922187771899201 0.82 [0.5062015011817141, 0.8116903109438256, 0.31475285796171637, 0.0073553299127436115] [0.31379849881828564, 0.008309689056174218, 0.5052471420382837, 0.812644670087256]
400 -1.8557605414375542 0.8851075005273479 0.9533333333333334 [0.44697089938444096, 0.5769044725426242, 0.42762616145535143, 0.4551651332842504] [0.5063624339488922, 0.3764288607907094, 0.5257071718779822, 0.49816820004908297]
500 -1.724629712868864 0.9172560774380942 0.88 [0.85018893418182, 0.44156162567861573, 0.053463815729275305, 0.41478562441028877] [0.02981106581817988, 0.4384383743213845, 0.8265361842707251, 0.4652143755897111]
600 -1.5095222016675243 0.7527276931099248 0.9266666666666666 [0.27462631416995265, 0.5928680485515403, 0.23969334088216465, 0.746145629729675] [0.6520403524967143, 0.3337986181151266, 0.6869733257845019, 0.18052103693699098]
700 -1.0757001035704037 0.6428694913905523 0.8733333333333333 [0.8588355055209337, 0.49015466724015766, 0.010461970679491155, 0.387214523226084] [0.014497827812399819, 0.3831786660931757, 0.862871362653842, 0.48611881010724983]
800 -1.3432658594949796 0.68085120687809 0.96 [0.11274964358468599, 0.8483703320348329, 0.7445089020676083, 0.2143711223128724] [0.8472503564153134, 0.11162966796516673, 0.21549109793239155, 0.7456288776871276]
900 -1.2553414224981834 0.6117366758974697 0.9266666666666666 [0.03550126816635164, 0.9109508579459031, 0.7399068686704457, 0.16697433855063284] [0.8911653985003155, 0.01571580872076374, 0.18675979799622056, 0.7596923281160343]
1000 -1.5358870263122157 0.745163566228883 0.9266666666666666 [0.09682742588213046, 0.8297413917489558, 0.1396679738761138, 0.7870965418261331] [0.8298392407845366, 0.09692527491771089, 0.7869986927905522, 0.1395701248405336]
1100 -1.226452021724668 0.5824985377335992 0.9533333333333334 [0.45411635270905604, 0.4993915765262191, 0.7717945425639658, 0.1813641948674265] [0.49921698062427794, 0.4539417568071146, 0.18153879076936802, 0.7719691384659074]
1200 -1.5065419388039274 0.6744890807238956 0.8466666666666667 [0.2013411824791028, 0.7523846317909795, 0.6490182867376506, 0.09058923232560119] [0.6453254841875639, 0.09428203487568712, 0.19764837992901688, 0.7560774343410653]
1300 -1.442527486737162 0.7404459681357768 0.8866666666666667 [0.08736684457147421, 0.8714739470840773, 0.8052596301819198, 0.009232911495861742] [0.799299822095192, 0.015192719582589182, 0.08140703648474674, 0.8774337551708049]
1400 -1.3132712012836096 0.7128431319042403 0.9266666666666666 [0.07855485616035685, 0.8528299720746979, 0.43416803327208003, 0.4877804718261976] [0.8481118105063101, 0.07383669459196829, 0.4924986333945863, 0.4388861948404687]
