step Ek EV sign nup ndn
100 -2.4099004535587447 0.7293245055252444 0.07 [0.08421878528934913, 0.008802740900981106, 0.0019578402575561944, 0.07980771170502618, -0.04526004281152205, 0.020267097757648823, -0.012736605925962836, 0.0027871158806471808, 0.04591158242137749, 0.06424498010191473, 0.006891603873937792, -0.012982074688594891, 0.040510358493541385, 0.03933589333080136, 0.0018909447416756153, 0.041875134654520335, 0.03401730486523991, 0.07036720109685171, 0.03004254058318415, 0.056301578515130346, 0.03502811012756399, 0.010185432657600897, 0.01891621690185853, 0.025498911703055314, 0.09276344079135113, 0.0415790749209083, 0.03358919358827365, 0.04969607820556548, 0.0015295386723155264, 0.04287239775393058, -0.030389114875622177, 0.10047902850989533] [-0.03135584827105944, 0.03589190822050743, 0.07428597520514152, -0.025921811176593555, 0.0860875603927178, 0.028160248316180837, 0.036911214309223145, 0.0700135068532906, 0.05156306722152116, 0.007386509850208818, 0.04678506802154998, 0.08883895466326312, 0.019496154678168114, 0.03549818203504457, 0.06937203837093418, 0.034336703580579685, 0.05211060534671681, -0.005726660142344671, 0.02077265139263759, -0.015727204623454297, 0.027947636060622658, 0.03301085182914306, 0.023150292257428724, 0.027503012282125677, -0.009085016131331917, 0.01851362996817374, 0.04976161552395162, 0.014028384603041073, 0.051807388075108755, -0.0035147084841974426, 0.09651039985227385, -0.02841231008057326]
200 1.2775084451251066 -0.18855524541730145 -0.03 [-0.08543475911820946, -0.05593817029070389, 0.05150590623650737, 0.04062530352060363, 0.023845468553849468, 0.007997202019560173, -0.04956830688505707, -0.032691181714144396, 0.0038240936061699243, 0.0002208243764980855, -0.02902961824022916, -0.004970224326983238, -0.05830208293833195, 0.017896517789333245, -0.04571603615982894, 0.024649298850946154, -0.023154232365029667, -0.03674588822406024, -0.004777696949942465, -0.05030111826944556, -0.01701912836245076, -0.030704240767880604, 0.05621765137410541, -0.018639843896990287, -0.041156176107620276, 0.07473791719415789, -0.07326375101773058, 0.016838954727331074, 0.03722929884633295, -0.07210493227243463, -0.017862468571613544, -0.028208580616708882] [0.05301064030218248, 0.010514363215344418, -0.02752549459403375, -0.06516852975582296, -0.05930574610369131, -0.045051063795762465, 0.04082093715044603, -0.0066385711808403716, -0.023485977469785677, -0.03238633401619862, -0.019505402991576975, -0.04196643905658712, 0.03578232243702948, -0.0004158580397392443, 0.018557688935437685, -0.07034654209941808, -0.012866328113916524, -0.02269832117656006, -0.016831975119065007, 0.04095852352288296, -0.020942432615176046, 0.029655540561068106, -0.0644892998611549, -0.013623226271356844, -0.0008977665305391115, -0.06316795098120158, 0.04157971128851552, -0.0693463487756267, -0.06735217302607584, 0.04212823416768776, -0.007028486709400875, 0.018032306702935392]
300 -1.4567935259770244 0.030253290620501135 0.07 [0.13900791038780264, -0.012194942267375412, -0.032050313364964306, 0.021140916845401262, -0.018223143489579523, -0.03336816891165031, 0.051656141568962546, -0.03310929094382045, 0.05055600417700626, 0.05061116680072875, -0.006932108603250267, 0.05081920396383459, 0.06383746244370878, 0.04064184656863012, 0.08246468286313519, -0.002142456911508118, -0.01515968768240221, 0.011362141181140761, 0.04892909593724691, 0.09407593390153472, 0.06818445669839161, 0.012770247966673913, -0.028953294574676575, 0.08006197291905842, 0.0654521433866615, 0.0508770252804268, 0.06380300490225811, 0.05795677477355956, 0.01602473881709032, -0.04324255790558878, 0.09248947795879882, -0.007346384687235799] [-0.056651756637015944, 0.13705734193871855, 0.11134393821121778, 0.014177055551092927, 0.08842336342878364, 0.08055324011955257, 0.007155056930675261, 0.06958388850935013, -0.020136451854816752, 0.0031015288067400247, 0.09094455314769535, -0.0012287269290667336, -0.0015723475987908602, 0.03257228902895715, -0.05272501441894684, 0.08781012854471303, 0.07346479019865712, 0.051858484078309376, 0.025918650652608406, -0.013126613079460774, -0.0060456311138069605, 0.038631045112855575, 0.06649084423025, -0.023700082912661208, 0.013524569721486968, 0.00010655304690114053, 0.000639019942623172, 0.022394616871027288, 0.03685003962719858, 0.04138815853586876, -0.02115264834858853, 0.082350116657872]
400 -2.8034830525722407 0.7357367456152333 0.08 [0.02889563348663295, -0.0075627468022058586, 0.043419980550170816, 0.014681235266141943, 0.03654022857555208, 0.023807362590906416, -0.020216659681081262, 0.09736394061125779, 0.06630707966526592, 0.027114571029012987, 0.01901798452789194, 0.02036013857165932, 0.021314829004358056, 0.028330689045938037, 0.029189179615252563, 0.09986658347824985, -0.02356737984559094, 0.08765727136250892, -0.005278324569213513, -0.03114888087723899, 0.04478630701094164, 0.04834230220511416, -0.008289114776747455, 0.09056861023769933, 0.042365432027939284, 0.05883560719722883, 0.07123343268808471, -0.004523581121397062, 0.06181434718490318, 0.03874457118292478, 0.03332731812035767, 0.08670205243748154] [0.042277689063538605, 0.07943715906379153, 0.010284717573743211, 0.06805488686593501, 0.00303640762460771, 0.05465422374005424, 0.10002041489197594, -0.01017895682197969, 0.0017979781753887163, 0.04120096350596536, 0.052068140060232054, 0.05105106252384711, 0.035552080741864577, 0.059377809684817616, 0.05245350488055932, -0.017692905454253203, 0.06702348291568191, -0.011579562162458847, 0.06405483820601747, 0.09061433552935058, 0.013205014633545058, 0.025209180198042917, 0.06892764905973317, -0.014419370620911913, 0.030562023949593883, -0.03159226796225261, -0.0011161641929178512, 0.09158302741529324, 0.0034030704365655513, 0.03513294081200636, 0.06691261494125758, -0.0013159892786345617]
500 1.0264326279628697 -0.14250027128718515 -0.09 [-0.0001456016024911907, -0.03568951444407411, 0.021613253254714925, -0.12592155920476236, -0.06418269498763438, -0.0005654347075986388, -0.03634457369686804, 0.022310381825726346, -0.052911078883999256, -0.016043441278573958, -0.05604057326893827, -0.03508118476625701, -0.08621910649921052, -0.0983048182385395, -0.055103157024100576, -0.05266583803296609, 0.043644340711900424, -0.0255775749130676, -0.09095637027201703, 0.044409192581192414, -0.07717106435899171, -0.03879982212299142, -0.085049617824556, -0.029965029855875295, 0.009743394470396129, 0.004962761494804276, -0.047562123080423555, -0.05526097599295498, -0.03305152547689883, -0.08543809395803142, -0.078363339880048, -0.04426920996686468] [-0.10860274911440665, -0.05115242290935149, -0.10998148755712812, 0.036528504253535654, -0.03875204842475348, -0.0659128348758805, -0.05487771425503316, -0.10462122404654217, -0.030067719997851433, -0.026062815618552535, -0.02724899547131854, -0.017281773200457068, 0.00940478876197574, -0.026011421936463407, -0.038164373947183645, -0.022682188070783517, -0.11006757048542946, -0.0008894018416853776, 0.004920934934507536, -0.11122519097156155, 0.02052567348145207, -0.08698700087337764, 0.004864668092468589, -0.06353976148235164, -0.080947912097089, -0.05004124504802662, -0.02607670401249805, 0.014461706269602748, -0.03552594506122222, -0.022706655359506344, 0.017367058118953043, -0.05864617725404205]
600 0.4107248368932882 0.061567226567402544 -0.06 [-0.018392168988627906, -0.05598439426458789, 0.016141069311694668, -0.043450864233455656, -0.04730326558477907, -0.017674693876801668, 0.019059692740015798, -0.03839796976193588, -0.018257573545330096, -0.00037143186395899503, -0.04529322318060754, -0.015575496266495894, -0.016873220700811084, 0.033236360427236405, -0.004738971161088929, -0.01198409021589068, -0.06503800385911207, -0.05386260825681511, -0.04142044148949386, -0.05789704560133325, -0.02961260112600778, 0.014759966820367105, -0.05373466444606443, -0.015992497827180395, -0.04364811777703974, -0.014513319186317559, -0.07026386293700009, -0.06700611969774536, 0.006745479824765703, -0.02915233980160272, -0.06645432453795601, 0.012950741063959794] [-0.04387982284693424, -0.014363977160694747, -0.08934781194498381, -0.017561410619028564, -0.013116900084324002, -0.04275537153577415, -0.09077312306806253, -0.001987687790745399, -0.01320892510004172, -0.026917190935614975, -0.014709867793673968, -0.035227463364278185, -0.03473904645603626, -0.06535673491749634, -0.04023742086686804, -0.042258470751574226, 0.016167558227593814, 0.012299972531267056, 0.0029754321057590583, 0.005362354944137146, -0.041325026562900345, -0.0361576437816473, -0.005311462388153565, -0.036115579394326545, -0.0025090919262433053, 0.010991766328245405, -0.025694836807627724, 0.0068530390215512105, -0.050629870691559775, -0.012572871996364136, -0.023409624090165913, -0.07448289028343388]
700 2.6748438274158755 -0.5487198629049267 -0.1 [-0.0386684283108068, -0.04500303820664171, -0.01086244985782779, -0.03411469407654507, 0.014730901493971342, -0.042342829394674285, -0.0549405635354097, -0.07526680591652475, -0.006403130512455494, -0.08436733369407444, -0.04035942903942549, -0.07403537681164735, -0.05351469251242227, -0.04570268872285341, -0.017615446047754224, -0.020021773241702692, -0.04858389321944881, -0.03694151783870129, -0.08699967396317217, 0.006156003538862753, -0.02184401386611602, -0.043615797102073604, -0.07902085418018252, -0.014795586440834629, -0.0393801340211666, -0.042458501150796364, -0.04799064578272287, -0.053130041127379686, -0.10008612806384208, -0.023139200356620142, -0.041981102872246046, -0.09770113516676573] [-0.05582638615839626, -0.03722697891791637, -0.08204708189015066, -0.05299587005219334, -0.10726097302321602, -0.07002730315128286, -0.01303777114494829, -0.028900927691033713, -0.08658773575217119, 0.007341158254797837, -0.0520697362487947, 0.0030174762220789176, -0.029355951477817187, -0.040996559493292596, -0.05219286228762839, -0.06522442251207028, -0.03890996530877509, -0.07108802912474234, -0.009873382010580845, -0.06162170055998139, -0.03739334016853025, -0.01780063558903605, -0.024681264237151283, -0.0673303223909996, -0.029166736731653105, 0.00016935231150453256, -0.05236593164918721, -0.04048379708706327, 0.026054441890582602, -0.0773357631061833, -0.13437060977052062, -0.00041039114364735326]
800 -0.4369804021628206 -0.10732975334207458 -0.01 [-0.035655014290341486, 0.013842242899532406, -0.02372407973149206, -0.017217302346496238, 0.010132894771859777, -0.01487689078497606, 0.022341679541809364, 0.0056193554757536625, 0.006710627635023261, 0.0015029091696023478, 0.012626698068299138, -0.007673374413388178, 0.024163721295618088, -0.09560118379280702, 0.0317535367392982, -0.0016052977125393204, -0.0056260096241545435, 0.02081231380522755, -0.010474865019419886, -0.030256220486110576, -0.004378613849217322, -0.028029906252008373, -0.01761108336400292, -0.0010857664789946653, 0.03201397375598997, -0.057097754035914765, -0.013584638540655967, 0.018170817997069422, 0.017339300827019725, -0.009313359974904088, 0.0037248430670288445, 0.013056445648291705] [0.03722427875488601, -0.02710006209268019, 0.002481296780761245, 0.012361008260783206, -0.016773312326674894, -0.027950966843901293, -0.027945054539253392, 0.0008184479953092155, -0.029479005366350414, -0.0028753931644669222, -0.02093823624158362, -0.011000477195795152, -0.04513345435621656, 0.11076236236144492, -0.024505125257895673, -0.029459898453815973, -0.011504557272698937, -0.033233087218286474, 0.02855037490033536, 0.028506429907203854, 0.004174003687338696, -0.004283626879700616, 0.04439418783247847, 0.0026959353904899954, -0.04743119434768164, 0.00983362928506127, -0.012044983835286866, -0.013483843300583616, -0.003753265542913747, 0.0020002576653820824, -0.021384708396993805, -0.01352196018869479]
900 -2.543191952842766 1.050956565149573 0.06 [0.020570775845836463, 0.0449600340669855, 0.01942225262543371, 0.005803066832940306, 0.026259259152793833, 0.010061921793940345, 0.0615281196306609, 0.03972201817058008, 0.0070273604700359545, -0.016363121285418638, 0.010411223998237984, 0.05953543669752822, 0.04965598918685493, 0.00996828750568642, 0.05320715963495138, -0.03711775607380747, 0.05885155745559695, 0.06392696977346514, 0.010206411747165814, -0.009482227334052773, -0.039120750012258024, 0.0347655037844067, 0.023244693284685543, 0.025776926638844726, 0.015443246790575148, -0.011601023025440133, 0.08611869181334254, 0.04794350160285662, 0.06914774236130734, 0.048196593456390276, 0.003365180632500328, 0.04856495277737401] [0.046141139988109654, 0.04396217811906261, 0.023325626988080887, 0.06212202277562215, 0.025520287797797924, 0.05106830037627619, -0.015706263791841143, -0.009004670470819025, 0.04318263501066439, 0.041899210371933976, 0.04201888006388725, -0.01515843398864527, 0.016065215375678052, 0.04426258328151708, -0.006880027691586306, 0.08090594250973615, 0.007067264214208129, 0.005296729171109607, 0.048108813350109525, 0.08027769075249357, 0.09715688592216834, 0.006457864387216409, -0.01020247613223029, 0.023535697594500395, 0.03835063875132033, 0.06944124359001924, -0.014270880493152146, 0.005565317874401312, -0.0391688088964216, 0.010274308799549983, 0.03273408830632868, 0.005650996092903894]
1000 -1.5747195981204138 0.4638825840657272 0.05 [0.045936009683604666, -0.001395535683418037, 0.06888779127502925, -0.04377922467064701, 0.007618921125448672, 0.05618754578648536, -0.05672696828291997, 0.10227549846458661, 0.0746083968674472, 0.03258919029484124, -0.04975008029093726, 0.06602720437591823, 0.0009297507467031379, 0.021208247424488996, -0.0013518679911043224, 0.04354536662233469, 0.02586601152873853, 0.012550712858154092, 0.0036842722147431063, 0.008978485812871794, 0.011905879698827908, 0.030132657712933032, -0.007416475632602483, 0.0718867786292948, -0.004240796838770534, -0.0037883711860775215, 0.029393343364074013, 0.0719811446412209, 0.03357846088831523, 0.02576820717282921, -0.023185567598770808, 0.04609501098635705] [0.007121988745039382, 0.030260857625432805, -0.03180359188171461, 0.10291971477550922, 0.03464095784798169, -0.013829074425834875, 0.10850343275023029, -0.07544840888252925, -0.027124013968075317, 0.0266970683107558, 0.05885628454438343, 0.00043925518532324513, 0.039079228340923096, 0.02667207156794736, 0.06947727507946878, 0.0017962651700926934, 0.026153722901098395, 0.034892268779751545, 0.03561420358695829, 0.05756685421021701, 0.006426247459291437, 0.055019443533674155, 0.0301314973143836, -0.02022870827281277, 0.02871459708348637, 0.041145496377419474, 0.003699888260042622, -0.03176045580566946, 0.010835832481443486, 0.0037619468829602175, 0.0702749547493304, -0.01050710032650859]
