step Ek EV sign nup ndn
100 -1.7165589363602642 0.8161511650271742 1.0 [0.6457073335476661, 0.3535554076652997, 0.18053563237667383, 0.8202016264103604] [0.3542926664523338, 0.6464445923347003, 0.8194643676233259, 0.17979837358963968]
200 -2.0837081816829737 0.8846642814559218 1.0 [0.8073425231885998, 0.17596773074697128, 0.026650240816865064, 0.9900395052475643] [0.19265747681140039, 0.8240322692530292, 0.9733497591831352, 0.009960494752436004]
300 -2.401554872542711 1.1772188411990494 0.98 [0.9014801732897118, 0.06941001079163031, 0.04075828877702453, 0.9483515271416328] [0.0785198267102883, 0.91058998920837, 0.9392417112229761, 0.031648472858366604]
400 -1.274540611134233 0.7001362333994176 1.0 [0.9780551644418243, 0.8838363199684739, 0.01648205961065413, 0.12162645597904848] [0.021944835558175987, 0.11616368003152658, 0.9835179403893455, 0.8783735440209512]
500 -1.3551836475335854 0.6479167186429735 1.0 [0.5858238934124873, 0.7359856887802624, 0.6690844071421104, 0.009106010665140054] [0.4141761065875127, 0.26401431121973745, 0.33091559285788946, 0.9908939893348604]
600 -2.007157419588204 0.9555849458444376 1.0 [0.9507485829489277, 0.011455679751999258, 0.6829643629852243, 0.3548313743138482] [0.04925141705107197, 0.9885443202480004, 0.31703563701477544, 0.6451686256861516]
700 -1.701535086214277 0.8610405776370359 1.0 [0.6272474439043869, 0.08993476389134089, 0.33626048986415613, 0.9465573023401168] [0.372752556095613, 0.9100652361086591, 0.6637395101358438, 0.05344269765988367]
800 -1.5464979227353712 0.7960512368872886 1.0 [0.9720630644073235, 0.027711530805095676, 0.21606091687930035, 0.7841644879082805] [0.027936935592676355, 0.9722884691949046, 0.7839390831206997, 0.21583551209171964]
900 -1.8507054344145553 0.7995072437697348 1.0 [0.9881621715759173, 0.02722002626193918, 0.040489501508093724, 0.9441283006540502] [0.01183782842408283, 0.9727799737380614, 0.9595104984919061, 0.05587169934595021]
1000 -0.9296851661074235 0.47241338962016577 0.98 [0.9721414590187872, 0.9659481730590244, 0.007872817940550711, 0.01403754998163843] [0.007858540981213101, 0.014051826940975983, 0.9721271820594489, 0.9659624500183619]
1100 -1.1030682876326636 0.4799226004436853 1.0 [0.9944063252474831, 0.9001541512277339, 0.005440446946472121, 0.09999907657831082] [0.005593674752516942, 0.09984584877226585, 0.9945595530535283, 0.9000009234216888]
1200 -1.0194308408336399 0.43409340943921776 1.0 [0.8428015719726, 0.992167926394478, 0.15684170884718915, 0.008188792785732734] [0.15719842802739947, 0.007832073605522427, 0.8431582911528106, 0.9918112072142672]
1300 -1.6158526372631468 0.9676362900207414 0.98 [0.7462408502477743, 0.5426903208310397, 0.014461249789481292, 0.6566075791317045] [0.2337591497522258, 0.4373096791689599, 0.9655387502105194, 0.3233924208682958]
1400 -1.3193937395916537 0.6534025722077839 1.0 [0.9845552728888641, 0.014558045375605582, 0.01451930309343793, 0.9863673786420923] [0.015444727111136205, 0.9854419546243944, 0.9854806969065621, 0.013632621357907411]
1500 -1.5076812887837492 0.7356968445670715 1.0 [0.636532448474612, 0.36292817534694727, 0.011911014264052689, 0.9886283619143874] [0.3634675515253879, 0.6370718246530529, 0.9880889857359462, 0.011371638085612288]
1600 -1.887742853220192 0.8146783938667077 0.98 [0.9419169960519891, 0.03502171050037847, 0.2663050856083201, 0.716756207839313] [0.03808300394801129, 0.9449782894996214, 0.71369491439168, 0.26324379216068744]
1700 -1.9009024501184908 0.9526875911203685 1.0 [0.3629308735696558, 0.6386628646249553, 0.9719870064988793, 0.026419255306509813] [0.6370691264303443, 0.36133713537504447, 0.028012993501120315, 0.9735807446934897]
1800 -1.9983961438671531 0.8941135153294972 1.0 [0.6982462712450408, 0.30355551454933727, 0.31545149968190367, 0.682746714523718] [0.30175372875495937, 0.6964444854506627, 0.6845485003180964, 0.3172532854762818]
1900 -1.2884729003548359 0.6258691440522096 1.0 [0.9870924535791055, 0.011965882888869059, 0.01539776880669503, 0.9855438947253304] [0.012907546420894353, 0.9880341171111313, 0.984602231193305, 0.014456105274669841]
2000 -2.169853378420379 1.0732265541733537 1.0 [0.9883616926631812, 0.14595489369821552, 0.010388209663225787, 0.8552952039753773] [0.0116383073368188, 0.8540451063017842, 0.9896117903367734, 0.14470479602462286]
2100 -1.2641374135082009 0.5784075853493826 0.96 [0.9403024433741014, 0.019626392495887986, 0.010647302839470405, 0.9494238612905397] [0.019697556625898224, 0.9403736075041114, 0.9493526971605296, 0.010576138709460236]
2200 -2.931263253479912 1.413365604631943 1.0 [0.9812004673167927, 0.42544307421513605, 0.018559726109962663, 0.5747967323581082] [0.01879953268320751, 0.5745569257848636, 0.9814402738900374, 0.425203267641892]
2300 -1.6531749449891207 0.8020447397139202 0.98 [0.9481049647863702, 0.564361740820182, 0.03314197804838741, 0.41439131634506027] [0.03189503521362989, 0.415638259179818, 0.9468580219516126, 0.5656086836549398]
2400 -1.6292792436216148 0.8312279287961087 1.0 [0.2557247179198594, 0.9870259473882145, 0.694577787818768, 0.06267154687315774] [0.7442752820801415, 0.012974052611785187, 0.30542221218123167, 0.9373284531268429]
2500 -2.1085813704543965 1.1119545427138104 1.0 [0.5678518310514771, 0.9912775727581575, 0.4323113385937256, 0.00855925759663983] [0.43214816894852276, 0.008722427241842521, 0.5676886614062745, 0.9914407424033602]
2600 -0.9148810064138775 0.4207037142031876 1.0 [0.9759400734948563, 0.9945581250934522, 0.02432067863362798, 0.005181122778063216] [0.024059926505143336, 0.005441874906547794, 0.9756793213663731, 0.9948188772219367]
2700 -1.3191558340959677 0.5295244116099432 1.0 [0.9806418490758874, 0.8144972798528812, 0.019239155441949093, 0.18562171562928256] [0.019358150924112888, 0.18550272014711866, 0.9807608445580513, 0.8143782843707175]
2800 -1.631606055902662 0.6953566877152976 1.0 [0.9892009522000881, 0.011462481227765138, 0.02488587081012803, 0.9744506957620186] [0.010799047799911685, 0.9885375187722341, 0.9751141291898715, 0.025549304237981615]
2900 -1.5416453478571526 0.6794393396863694 1.0 [0.41334643901546997, 0.586430972825748, 0.009074160776028305, 0.9911484273827533] [0.5866535609845301, 0.4135690271742525, 0.9909258392239718, 0.008851572617246308]
3000 -1.819783377748336 0.95932353705061 1.0 [0.8174384525253301, 0.18819970777910094, 0.012264679279949231, 0.98209716041562] [0.18256154747467018, 0.8118002922208993, 0.98773532072005, 0.017902839584380128]
3100 -3.304928463820863 1.4042840505035086 1.0 [0.39331524580177174, 0.23233179598438666, 0.602802392925811, 0.7715505652880306] [0.6066847541982286, 0.7676682040156136, 0.3971976070741888, 0.22844943471196924]
3200 -1.3954850696196235 0.7015260907424528 1.0 [0.030259583854987233, 0.9672317607576236, 0.9867834877712136, 0.015725167616175772] [0.9697404161450136, 0.03276823924237635, 0.013216512228786568, 0.9842748323838242]
3300 -2.4259030229396954 1.259131003064762 1.0 [0.25700857477325134, 0.49058434401936296, 0.929872731262532, 0.3225343499448547] [0.742991425226748, 0.5094156559806372, 0.07012726873746863, 0.6774656500551456]
3400 -2.3976438304923104 1.2200866479359063 1.0 [0.491157344077574, 0.5022010225472282, 0.9834942563694594, 0.02314737700573853] [0.5088426559224262, 0.49779897745277196, 0.01650574363054021, 0.9768526229942612]
3500 -1.9538293453945033 0.9307446608338955 1.0 [0.338459697405457, 0.9894576377626533, 0.6625636641406696, 0.009519000691221012] [0.6615403025945432, 0.010542362237346933, 0.3374363358593308, 0.9904809993087795]
