step Ek EV sign nup ndn
100 -2.142445424666737 0.8020218467587463 0.11 [0.053501861103014386, 0.01754568322095457, 0.05300585487858405, 0.05816964189193535, 0.02920145366475047, 0.11495559004534428, -0.009204564383488505, 0.0811036876767446, 0.037802153518136, 0.11663544285790828, 0.03286982869136832, 0.045571928374536226, 0.00788383641086467, 0.07374075352028707, 0.06598746787951475, -0.008770619350454523] [0.04101402223977566, 0.05722163690956669, 0.03889173758664348, 0.05508119935108194, 0.027961855946367173, -0.007543561557029798, 0.08500773200903286, 0.018251410953308223, 0.05824362391402243, 0.04089383172930067, 0.0617956314388511, 0.027259366741624005, 0.09764436909940966, 0.03213728323704255, 0.01796131266790093, 0.11817854773310221]
200 -0.5918084848075226 -0.01640829193114045 0.06 [0.04525417604197248, 0.055622287554693325, 0.04777035503214371, 0.0185253009920099, 0.017667822266261873, 0.037383669492604764, -0.015209941296713596, 0.03095480129014871, 0.061127629414043386, 0.0375098786588232, 0.03824052083469056, 0.04035845884496216, 0.0315651050647666, -0.005313861980038626, -0.04441852871651295, 0.02296232650614451] [0.02587138681379918, -0.004358814416648802, -0.009237170435325065, 0.05108309420389768, 0.038044315569979455, 0.028947263219935297, 0.05476353521903921, 0.012040726023619708, -0.029376766628397197, 0.06101594587635261, -3.893099599178385e-5, 0.0039179456193746565, -0.005135953991733937, 0.08482578809245661, 0.08289212253945212, 0.02474551329019024]
300 -2.364473572093814 0.7608708514053133 0.15 [0.0138817628596987, 0.04817598883792647, -0.0071089264841495215, 0.12253058191455515, 0.11199001389224121, 0.03815019273532568, 0.1557402402835753, 0.0034232627101810457, 0.09851000648660797, 0.11002970922969194, 0.032933864662346865, 0.024481201343062028, 0.11416188210783157, 0.0545707288974327, 0.03948495360945399, 0.0890445369142192] [0.0897762510498278, 0.07250727603284707, 0.13236351872657562, 0.005906529171579543, 0.042042695723663946, 0.056371891897876815, 0.029596158928968, 0.14587809351724743, 0.020967265675200603, 0.011704724363264007, 0.10170825870224123, 0.07236592143619829, 0.053976569468946176, 0.08707079560279173, 0.08316260588073511, 0.04460144382203638]
400 0.5120711510889959 -0.046172547868512055 -0.05 [-0.0024263669215586737, -0.08196649880059712, -0.0008290457154514544, -0.06537643862154388, -0.013949410369450712, 0.0004295192175960403, -0.01905160540883392, 0.0039709423764156026, -0.04742627640726294, -0.011474642553810506, -0.029269267513387244, -0.1227603912779362, -0.0005075894528166331, -0.007733940175829842, -0.023452621440112217, 0.07182363306457958] [-0.02980785404289308, 0.018339462618336532, -0.04564900070742651, 0.0055443873603580884, -0.04298121104216568, -0.04185889306624446, 0.01507646715074161, -0.09071890537827977, 0.029819269288686702, -0.03815257185934702, -0.006629991645750277, 0.036157833617725996, -0.05687478104122591, -0.05565298896873621, 0.032086374014989164, -0.07869759629876925]
500 -2.914947750904885 0.8400788795218023 0.22 [0.006600147419314517, 0.2076543440456462, 0.05759501280330306, 0.04254739903916278, 0.1691095841214188, 0.16234709111533366, 0.1460274015770286, -0.013136283757376563, 0.14925031817972834, 0.0046833947734973725, 0.08691991059175706, 0.1395426889436934, 0.02860783088292217, 0.11495387673350832, 0.004317785385615423, 0.2329794981454469] [0.15012330138935487, 0.01293306098176549, 0.09273043555778297, 0.16355613857498288, 0.016104801005512183, 0.023203076275397715, 0.05140685126858772, 0.23674547373412963, 0.02013879549875051, 0.18247531836192582, 0.08210169780573955, 0.06564683822023873, 0.17137739710973637, 0.05205699708434631, 0.2131671142860566, 0.006232702845692801]
600 0.17969435062519712 0.06267323285954425 -0.04 [-0.019478333216725787, -0.017529489663723943, -0.02222190342991273, 0.06154185051956234, 0.04486195060615643, 0.014203372216947537, -0.011710832279557151, -0.09157035799108089, -0.07913989694789675, -0.012927369853444828, -0.03821364480796838, -0.015855286113730695, 0.0007150471730639794, -0.02906479221223641, 0.002443896916916363, -0.06605421091636908] [0.032551905813709106, -0.017392135220036884, -0.007116794184503364, -0.08460964572605921, -0.05819400204628991, -0.056235516096587224, 0.019352468734310378, 0.061048437846293886, 0.0028486937476778435, -0.03966675862751013, -0.006049006287375615, -0.05933831028298263, -0.035618400402768195, -0.010844556576103661, -0.03738730688622429, 0.016650926194449866]
700 -2.041678764549541 0.5104719079766878 0.12 [0.034502160678277716, 0.022896228222414945, 0.05507461071068689, 0.021534656379149263, 0.04004626897578501, 0.1282137739776016, -0.02477405967301884, 0.017268718677185216, 0.03914622780395426, 0.09185283704754946, 0.007666500611979148, 0.15534394749311276, 0.04631362255709688, 0.058452632439409846, 0.03374658757742533, 0.11271528652139036] [0.06054660322143453, 0.0961719120043268, 0.05658189300677227, 0.06799043151834679, 0.11007717684312182, -0.008449719087512696, 0.10584651006658055, 0.08175302978225524, 0.018399625465695707, -0.011020670455764619, 0.1074565686526768, -0.023231976442693914, 0.06889758172690204, 0.032878307104683674, 0.0766489280198464, -0.0005462014266714589]
800 0.21641709548804333 0.013028122745667543 0.03 [0.057500475751651674, 0.006203925077667502, 0.044137372186350055, 0.0009745426311904387, 0.046995933820251724, 0.04097957991152805, 0.003680517933062047, -0.00790453483947896, -0.01696623190297637, -0.07188159935611337, 0.02140939051468689, 0.008747508529207908, 0.00941235972574535, 0.07100798523501518, -0.03872097451159644, 0.034423749293808294] [-0.00803366507077153, 0.01949717377211131, 0.0003167956887252959, 0.039440100769604886, 0.02931992870568299, -0.08958403615942301, 0.007669571623758186, 0.03526130393376944, 0.0554744853081928, 0.04803893092926162, -0.0010165148855913887, 0.03705815549923373, 0.0069844490429763996, -0.016687800308892962, 0.05674524482743176, -0.010484123676069507]
900 -0.2930606369818346 0.09643246859432353 0.01 [0.047550301122589934, -0.018354742461110744, -0.005203545713329831, 0.011200032697754521, -0.11108646565802145, 0.0647227429172494, 0.023187624047303047, -0.0711560295678316, -0.002307290936466922, 0.10978196650490446, 0.03102446557517293, -0.03210602642170452, -0.0037337755779620046, 0.0027817883458744436, 0.07093803210073765, -0.047239076975159236] [-0.06980059797269421, 0.024487056153750165, 0.027401492111971668, 0.019398069432532205, 0.06407141421375068, -0.013748628282414166, -0.0117058174288192, 0.03914398084953621, 0.020587643924098474, -0.05452157235932378, -0.00807691408696985, 0.03007476359039321, -0.006915072871142116, 0.02052543351550395, -0.08246933628785241, 0.07154808549767928]
1000 1.910331663092081 -0.5177644191460863 -0.16 [-0.06323605995809939, -0.010125401469761947, -0.08760613309463734, -0.03582078884509412, -0.060030071308072114, -0.10463393456230426, -0.10816093909765685, -0.04908541910366928, -0.09736828687977649, -0.08089333349332971, 0.019219805020256477, -0.10271447324862967, -0.04377109790942848, -0.1252419966043601, -0.031020798588071927, -0.1395110708573648] [-0.10874611536897744, -0.18557828773989216, -0.03378674972178639, -0.06618663046212281, -0.10105576307789459, -0.007413692032460281, -0.044184507818171966, -0.1194210568894371, -0.05733630128889855, -0.0436524399581114, -0.11484134840939854, 0.027809469959609517, -0.09078603015254334, -0.04019505453398739, -0.12405139507924293, -0.01057409742668454]
1100 -2.252654897849352 0.4906138920149741 0.08 [0.010884616677879082, -0.009204761934921096, 0.05624040745426342, 0.026494342610084577, 0.12896593363188183, 0.0023828684656654678, 0.021269862311924688, 0.04755255157571688, 0.024515412798479515, -0.017468540102275564, 0.06654153564255295, -0.020618393579165763, 0.08450022043827518, 0.06199327338638449, 0.07298657765722438, 0.002964092966030019] [0.0315917692600814, 0.08782092106722413, 0.044071738347372935, 0.047857873770084304, -0.056960878441127856, 0.09364221358526167, 0.04117562901477, 0.04459243071777422, 0.021455497169259527, 0.08780475898594904, -0.019090725989257526, 0.09882598087828187, -0.020175074114934813, -0.0052245333661636376, -0.021663536607886905, 0.08427593572331167]
1200 -0.5327871077356594 0.26777119402688787 0.04 [0.013180728156473056, 0.010486510625544595, 0.02821513193872798, 0.005116236498380274, 0.005958081343575743, 0.09542980836879236, 0.03074580690296704, -0.017093994226071198, 0.015991156575101396, -0.004922365102295584, 0.023238418222179993, -0.012423963741593847, -0.01001959175469303, 0.0315031429954915, 0.02394389082913198, 0.04065100236828787] [0.009424802672963754, 0.030597163261819174, 0.01862276000091224, 0.01964277988355363, 0.004343985621780234, -0.018624119729434372, -0.014736064904455058, 0.05514898944932102, 0.012955083348708324, 0.03297129453777482, 0.0030987466868254636, 0.029241260362827745, 0.019113995777747167, -0.0014035278318282687, 0.04888714503033191, 0.03071570583115203]
1300 -1.2737845517759256 0.219521027364382 0.06 [0.061890178353732096, 0.0174861956387575, 0.060017516396656666, -0.0014243532378665708, 0.008440399864027486, -0.08150328433510513, 0.07286415866956268, 0.02376033674655532, 0.021790649761816158, 0.06766034574783675, -0.03727995431293278, 0.03365758691115736, 0.06529263643520104, 0.0647623082429338, 0.027117591257193423, 0.015467687860474026] [0.0014780251897700697, 0.049538474242243336, -0.005186339363812174, 0.08181967749627546, 0.02441603384048895, 0.10779336136637899, 0.019006092439689266, 0.02096555172634734, 0.0015469283071095031, 0.00626446752622532, 0.0751614657222449, 0.03903458085806201, -0.009431890848013722, 0.020987367298526665, 0.015452379526820987, -0.02884617532835697]
1400 -0.3858923570568215 -0.0044545436864541705 0.01 [0.09510169299038472, -0.012029443061598932, 0.003054092795426116, 0.005159539461261376, 0.015105023661486168, -0.08737691335203951, 0.042697093552267064, 0.009904170253080918, -0.017835080310514114, 0.09463119495419323, -0.04374584664782546, 0.029510931911758746, 0.007694610498726573, -0.025353612185295714, -0.01713164755716516, -0.029385806964145993] [-0.09063423089009294, -0.020389312828988208, -0.01246264787398077, 0.026912430938842973, 0.013536035227250474, 0.1011530374039895, -0.04496794985878976, 0.0025191412294649595, 0.006215015544905583, -0.048918975452826315, 0.06560612859324158, 0.004192586834965879, -0.04001815801930337, 0.008601764949223224, 0.08603169447054271, 0.012623439731554588]
1500 0.5214927169137283 0.05329366679666194 -0.04 [-0.018303012149127235, 0.012180778140852302, -0.023516498875541234, -0.02304451806973524, -0.08381321056327248, 0.002811611116391596, -0.016786609156781936, -0.006259824441743103, 0.0006445413987255677, -0.0137861066504946, -0.009283235454513379, 0.027101529111847013, -0.060177331870429694, -0.01535911655997435, -0.0010738416491995059, -0.05133515432700387] [0.0005066549270587252, -0.02608874704737943, -0.012205737053702561, -0.0063322065068085655, 0.003968666752979138, -0.06274220569867925, -0.06122629090118694, -0.0043230496312718514, -0.015536810099487285, -0.03777584596326578, -0.03540635918627446, -0.012065337715624751, 0.012139151906175934, -0.04072345741985853, -0.022764887158143593, 0.040576460795469255]
1600 2.245884748165224 -0.4164806292176285 -0.24 [-0.20503164219036793, 0.030601074659315212, -0.071922310940978, -0.011828991246168175, -0.05018393200691182, -0.1383100326105489, -0.07266630791380795, -0.24408336011165935, -0.08584552577915874, -0.2639739660772324, -0.21929445077629947, 0.005654939909288365, 0.00676259180545322, -0.165970917208074, -0.05179205427559599, -0.14211511523725393] [-0.011722953723639993, -0.21611563099866024, -0.10845748474662206, -0.2087079299998637, -0.14698711499501052, -0.02372587721913853, -0.11046923562947204, 0.020541205536834167, -0.128645207148642, 0.026067795848497416, -0.0077459309942915265, -0.2544558676130266, -0.23420188310384785, -0.0071937318002273055, -0.17837989872526325, -0.08980025468762598]
1700 -0.4184218376211898 0.05229333588489455 0.07 [0.02573304957655785, -0.01827051535275174, 0.000758084749289013, 0.01755084041658385, 0.06339452750203685, 0.01573839599717562, 0.08530011285568909, 0.007506126811601499, 0.0014065935866085493, 0.07948332483122286, 0.057192235659242606, -0.0026910832192149443, -0.003813497128559454, 0.09181850421016348, 0.006731874015040223, 0.062161425489314394] [0.030700059754691474, 0.0600004887260128, 0.022247645224152634, 0.06565322328262412, -0.019219389178237428, 0.04349000499331332, -0.005979515564744471, 0.07408120081876131, 0.03974382358942425, -0.0013367584976196334, 0.026031173209334388, 0.031746621365667665, 0.05646103940734251, 0.005679808817970236, 0.05665209757606527, 0.004048476475241548]
1800 -2.8934385943798855 0.7447452397186932 0.3 [0.014691473183160447, -0.016618384886251517, 0.2074335151751763, 0.17856377717407168, 0.13885329018394718, 0.12867782041317904, 0.17333611215352657, 0.1345385304430102, 0.260398265303478, 0.09772129770786016, 0.18827505852776835, -0.0311402429320773, 0.09011423931460126, 0.22000206552825521, -0.0023186964179951293, 0.31747187912828945] [0.23210359363882088, 0.1888054979698995, 0.11639712074287599, 0.11485422029617039, 0.05417291561531903, 0.11874015134191279, 0.06136082316553722, 0.13633757049106995, 0.029270818716142285, 0.17396063725263147, 0.043855968467951235, 0.2734165237255634, 0.20021236694508587, 0.07370492946691116, 0.2846410601498322, -0.0018341979857230705]
